**********************
Windows PowerShell transcript start
Start time: 20180717224543
Username: DESKTOP-24IJDG4\Himanshu
RunAs User: DESKTOP-24IJDG4\Himanshu
Configuration Name: 
Machine: DESKTOP-24IJDG4 (Microsoft Windows NT 10.0.17134.0)
Host Application: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
Process ID: 12836
PSVersion: 5.1.17134.165
PSEdition: Desktop
PSCompatibleVersions: 1.0, 2.0, 3.0, 4.0, 5.0, 5.1.17134.165
BuildVersion: 10.0.17134.165
CLRVersion: 4.0.30319.42000
WSManStackVersion: 3.0
PSRemotingProtocolVersion: 2.3
SerializationVersion: 1.1.0.1
**********************
Transcript started, output file is C:\Users\Himanshu\Documents\PowerShell_transcript.DESKTOP-24IJDG4.EmaNo1Fv.20180717224543.txt
PS C:\WINDOWS\system32> Get-Command

CommandType     Name                                               Version    Source
    368      38    92080     119108       3.55   7376   1 chrome
    326      29    49672      65268       3.03   7532   1 chrome
    295      23    32684      45744       0.55   8028   1 chrome
    283      25    30324      45840       1.50   8108   1 chrome
    283      29    39732      56560       2.33  10176   1 chrome
    279      22    31040      42284       0.67  10688   1 chrome
    338      32    78000     102360       1.75  12324   1 chrome
    277      18    13280      21536       0.25  12420   1 chrome
    379      41    95772     118536       4.52  13016   1 chrome
   2194      81   128424     176636     142.25  13136   1 chrome
    272      11     2100       8280       0.06  13632   1 chrome
    279      23    31024      42392       0.50  13684   1 chrome
    142      11     2028       8928       0.11  13908   1 chrome
    715      38   158840      98160     116.63  14960   1 chrome
    556      31    11256      13128       0.69  13700   1 concentr
    116       7     5340       4504       0.00   3712   0 conhost
    116       7     5340       4492       0.02   6660   0 conhost
    251      14     4844      15944      34.75   9360   1 conhost
    702      24     1840       2176       3.63    520   0 csrss
    769      28    16592       2752     103.83    664   1 csrss
    435      16    10600      14976      18.16   5560   1 ctfmon
    368      18     5568      11564       0.53   2760   0 dasHost
    300      14     4360      14504       0.86   9968   1 dllhost
    212      17     4192       7800       0.39  12732   1 dllhost
   1690      64   183936      63500   1,089.97   2108   1 dwm
   3697     100    88520     139752     205.98   8356   1 explorer
    195      12     2052       1912       0.02   6652   0 fdhost
     97       6     1040       1484       0.03   6612   0 fdlauncher
    199      14     3632      13248       0.09   3964   1 FileCoAuth
     45       6     1588       1460       0.47    988   0 fontdrvhost
     45       8     3796       5196       1.78   1008   1 fontdrvhost
      0       0       52          8                 0   0 Idle
    188      17    13092      12640       0.08   4036   0 inetinfo
    137      10     1284       1800       0.05  10096   0 jhi_service
    342      18     2964      14784       0.86  13668   1 jusched
    510     157    88704      13172     340.81   6700   0 Launchpad
    266      15     3484       4500       0.23   9232   0 LMS
    551      30    14308      35508       2.19  10816   1 LockApp
   1807      23     9044      14248      26.38    756   0 lsass
      0       0      268      65348       9.09   2488   0 Memory Compression
   4736      57   152912     146832       3.53   9836   1 Microsoft.Photos
    883      51    22904      47116       0.55   1932   1 MicrosoftEdge
    509      20     6040      24696       0.06  11428   1 MicrosoftEdgeCP
    397      17     5192      22188       0.13  13380   1 MicrosoftEdgeCP
    155      10     2120       3772       0.11   9132   1 MSASCuiL
    299      30    56320      10688       1.19   5044   0 MsDtsSrvr
   1810      41    59112      29716       2.13   5132   0 msmdsrv
    878      82   178144     158160     484.06   4344   0 MsMpEng
    198      10     5556       4968       0.13   7832   0 NisSrv
    820      48    34016      33384       8.94  10748   1 OneDrive
    411      25     8564      33540       0.67  11808   1 OpenWith
    643      35    16476      55424       1.88  12240   1 PeopleExperienceHost
   1068      47   238428     261128     106.75  12836   1 powershell
    522      37    14108      19944     218.36  13808   1 Receiver
    320      12     6424       2980       0.64  14020   1 redirector
      0      29     1532      17632       4.78    120   0 Registry
    325      20     8540      14600       0.86  11112   1 RemindersServer
    308      15     7168      18744       0.52   8688   1 RuntimeBroker
    635      29    12548      30376       3.56   9768   1 RuntimeBroker
    729      30    12932      32208      11.52   9988   1 RuntimeBroker
    373      17     8672      22284       1.92  11004   1 RuntimeBroker
    382      21     9460      23472       2.25  11128   1 RuntimeBroker
    582      27    13152      31352      16.20  11620   1 RuntimeBroker
    140       8     2128       8732       0.03  11956   1 RuntimeBroker
    303      16     5800      20692       0.31  12212   1 RuntimeBroker
    142       7     1784       6968       0.02  12400   1 RuntimeBroker
    171      10     2480       5356       0.09  13512   1 RuntimeBroker
    243      14     5732      17252       0.92  13644   1 RuntimeBroker
    771      73    37676      42580      13.91   7012   0 SearchIndexer
   1409      92   110896     166528      32.63   9816   1 SearchUI
    369      16     4592       8544       0.63   4296   0 SecurityHealthService
    459      29    11400      15308       0.84  14132   1 SelfServicePlugin
    771      11     6092       8204      15.73    728   0 services
    684      29    15732       3324      15.14  10444   1 SettingSyncHost
     65       5     2372       3136       0.88  12476   0 SgrmBroker
   1479      56    52192     104704      24.22   9684   1 ShellExperienceHost
    798      22    10784      27048      23.22   7244   1 sihost
   1515      52    69504      98740   2,644.30  11460   1 SkypeHost
    228      15     2760       3008       0.34   4012   0 slimsvc
     52       3      512        500       0.64    424   0 smss
    220      14     4468      14868       0.63   2820   1 splwow64
    498      26     9524       9920       7.59   3684   0 spoolsv
    582      38    26576      26632       3.72   5036   0 sqlceip
    612      42    39340      32752       4.33   5072   0 sqlceip
    826      39    43456      37164       4.06   5084   0 sqlceip
    666     246   418600     112968   1,864.98   5052   0 sqlservr
    128       9     1892       2252       0.05   4336   0 sqlwriter
    319      11     3220       5112       3.06    724   0 svchost
   1417      18    11164      13976      47.69    736   0 svchost
     84       5     1000       1500       0.00    940   0 svchost
   1270      27    15072      21444      26.52    980   0 svchost
    245      10     2632       4020       1.69   1128   0 svchost
    185      15     6460       3596       0.02   1160   0 svchost
    244      16     2612       4248       0.13   1176   0 svchost
    184      20     1872       3000       0.02   1184   0 svchost
    433      13    14920      14056       2.25   1340   0 svchost
    188      11     2160       5108       0.14   1348   0 svchost
    159       9     2352       4852       0.41   1360   0 svchost
    129      13     1732       2420       0.02   1488   0 svchost
    157      26     6568       7028       1.28   1516   0 svchost
    204      61     2036       3452       0.11   1544   0 svchost
    264      14     3056       4984       0.70   1616   0 svchost
    214      15     3092       5168       9.80   1632   0 svchost
    113       7     1432       5572       0.02   1696   0 svchost
    184       9     1656       2804       0.03   1700   0 svchost
    217      10     2556       4196      10.44   1708   0 svchost
    148       8     1700       2992       0.08   1756   0 svchost
    260      12     2836       6064       0.28   1896   0 svchost
    185      11     2204       3264       0.23   1908   0 svchost
    267      13     2676       6428       0.52   2020   0 svchost
    372      16     4944       8608       8.66   2092   0 svchost
    375      17     5980       8976       1.70   2100   0 svchost
    212      11     2512       6072      16.61   2160   0 svchost
    177       9     2036       4484       0.16   2180   0 svchost
    217       7     1392       2016       0.23   2196   0 svchost
    274      10     2708       5456       2.36   2208   0 svchost
    225      13     2264       3824       0.05   2384   0 svchost
    122       8     1584       6736       0.02   2552   0 svchost
    182      11     2228       4684       0.06   2572   0 svchost
    192      11     2412       9688       0.02   2600   0 svchost
    168      12     1924       5472       0.13   2624   0 svchost
    437      11     3472       6304       8.17   2652   0 svchost
    290      10     2416       4852       2.22   2768   0 svchost
    152      10     1924       5124       0.95   2788   0 svchost
    295      13     2920       6448       0.25   3060   0 svchost
    504      14     4124       9944       9.09   3104   0 svchost
    205      10     7540      13604      19.53   3164   0 svchost
    223      15     2352       4000       0.30   3212   0 svchost
    435      20     3664       7952       0.64   3288   0 svchost
    141      12     1860       3136       0.47   3296   0 svchost
    236      14     4400       5916       7.64   3304   0 svchost
    180       9     2164       3928       2.30   3436   0 svchost
    450      21     6056      10956       1.77   3512   0 svchost
    497      32    11972      15960      10.13   3568   0 svchost
    237      15     2976       9568       0.17   3612   0 svchost
    160      11     4372       4948       0.14   3976   0 svchost
    316      14     5436       5756       0.06   3996   0 svchost
    783      22    12976      22908      10.81   4004   0 svchost
    395      27    28844      31068      37.67   4028   0 svchost
    256      25     3968       8752       2.34   4048   0 svchost
    381      15     7720      12336      12.59   4064   0 svchost
    202      12     2432       4224       0.42   4112   0 svchost
    125       9     1652       2184       0.00   4172   0 svchost
    223      15     5232       7708       0.13   4320   0 svchost
    122       7     1312       1976       0.02   4328   0 svchost
    472      21     3940       6976       2.20   4384   0 svchost
    408      20     5096      15608       0.66   4404   0 svchost
    500      29    10896      15076       1.52   4520   0 svchost
    132       8     1668       2340       0.03   4736   0 svchost
    130       8     1736       3516       0.03   4796   1 svchost
    376      24     3480       5660       0.08   4996   0 svchost
    290      14     4164      12636      12.58   5864   0 svchost
    399      17     7400      16472       3.47   5924   1 svchost
    158       9     1836       2576       0.03   5976   0 svchost
    161       8     1740       6556       0.08   7144   0 svchost
    187      10     2100       4792       0.16   7508   0 svchost
    145      10     1764       3988       1.22   7556   0 svchost
    520      24     8540      27412       7.42   7804   1 svchost
    134      14     1692       2796       0.05   7884   0 svchost
    567      33    23236      31596      32.63   7960   0 svchost
    212      11     2484       4440       0.11   8512   0 svchost
    202      11     5912       5856       0.45   9336   0 svchost
    573      29    10496      24336       6.36  10064   1 svchost
    396      25     5884      13332       0.91  10936   0 svchost
    256      14     3652      11296       0.73  11068   0 svchost
    149       9     2088       7264       1.75  13468   0 svchost
    119       7     1404       3500       0.03  13876   0 svchost
    278      12     2948       6236       0.17  14480   0 svchost
    165      10     2316       6844       0.03  14568   0 svchost
   4697       0      232       3912   1,687.91      4   0 System
    861      44    20296      46164       0.80  15264   1 SystemSettings
    338      17     4952       7968       0.34  11472   1 SystemSettingsBroker
    350      32     8120      12628       2.95   4692   1 taskhostw
